"Popolazione residente al 1° Gennaio 2020 per sesso età e stato civile (n)"
"Provincia:","Trieste","Codice Provincia:","032"
"Codice comune","Denominazione","Età","Maschi celibi","Maschi coniugati","Maschi divorziati","Maschi vedovi","Maschi uniti civilmente","Maschi già in unione civile (per scioglimento)","Maschi già in unione civile (per decesso del partner)","Totale Maschi","Femmine nubili","Femmine coniugate","Femmine divorziate","Femmine vedove","Femmine unite civilmente","Femmine già in unione civile (per scioglimento)","Femmine già in unione civile (per decesso del partner)","Totale Femmine"
"032001","Duino Auresina-Devin Nabrežina",53,26,58,11,0,,,,95,14,46,11,5,,,,76
"032001","Duino Auresina-Devin Nabrežina",54,29,49,10,0,,,,88,19,66,8,2,,,,95
"032001","Duino Auresina-Devin Nabrežina",55,26,40,6,1,,,,73,16,56,6,7,,,,85
"032001","Duino Auresina-Devin Nabrežina",56,8,48,7,0,,,,63,13,43,7,4,,,,67
"032001","Duino Auresina-Devin Nabrežina",57,15,38,7,1,,,,61,4,64,8,7,,,,83
"032001","Duino Auresina-Devin Nabrežina",58,9,57,3,2,,,,71,8,46,8,5,,,,67
"032001","Duino Auresina-Devin Nabrežina",59,12,55,9,1,,,,77,7,53,6,1,,,,67
"032001","Duino Auresina-Devin Nabrežina",60,9,52,10,2,,,,73,5,49,4,8,,,,66
"032001","Duino Auresina-Devin Nabrežina",61,11,44,7,1,,,,63,9,30,8,2,,,,49
"032001","Duino Auresina-Devin Nabrežina",62,7,32,8,4,,,,51,3,52,9,11,,,,75
"032001","Duino Auresina-Devin Nabrežina",63,6,53,4,1,,,,64,3,36,5,5,,,,49
"032001","Duino Auresina-Devin Nabrežina",64,10,44,3,1,,,,58,6,54,11,10,,,,81
"032001","Duino Auresina-Devin Nabrežina",65,8,36,7,1,,,,52,5,52,5,4,,,,66
"032001","Duino Auresina-Devin Nabrežina",66,3,45,10,2,,,,60,7,43,5,5,,,,60
"032001","Duino Auresina-Devin Nabrežina",67,9,47,2,2,,,,60,3,32,5,6,,,,46
"032001","Duino Auresina-Devin Nabrežina",68,2,32,11,4,,,,49,1,37,3,8,,,,49
"032001","Duino Auresina-Devin Nabrežina",69,5,40,5,4,,,,54,6,41,6,14,,,,67
"032001","Duino Auresina-Devin Nabrežina",70,5,49,7,3,,,,64,2,33,3,17,,,,55
"032001","Duino Auresina-Devin Nabrežina",71,4,46,5,2,,,,57,1,37,4,14,,,,56
"032001","Duino Auresina-Devin Nabrežina",72,3,42,4,1,,,,50,2,40,7,15,,,,64
"032001","Duino Auresina-Devin Nabrežina",73,5,51,4,7,,,,67,3,41,4,17,,,,65
"032001","Duino Auresina-Devin Nabrežina",74,1,29,1,3,,,,34,1,19,3,19,,,,42
"032001","Duino Auresina-Devin Nabrežina",75,2,31,1,3,,,,37,2,28,1,16,,,,47
"032001","Duino Auresina-Devin Nabrežina",76,1,25,3,4,,,,33,0,34,3,21,,,,58
"032001","Duino Auresina-Devin Nabrežina",77,3,31,3,4,,,,41,1,37,1,26,,,,65
"032001","Duino Auresina-Devin Nabrežina",78,4,36,3,5,,,,48,4,33,1,15,,,,53
"032001","Duino Auresina-Devin Nabrežina",79,2,39,4,3,,,,48,1,33,3,34,,,,71
"032001","Duino Auresina-Devin Nabrežina",80,2,41,3,6,,,,52,4,29,2,32,,,,67
"032001","Duino Auresina-Devin Nabrežina",81,2,49,1,6,,,,58,0,29,1,38,,,,68
"032001","Duino Auresina-Devin Nabrežina",82,1,36,2,7,,,,46,2,15,1,32,,,,50
"032001","Duino Auresina-Devin Nabrežina",83,0,22,1,4,,,,27,1,16,1,38,,,,56
"032001","Duino Auresina-Devin Nabrežina",84,1,24,2,7,,,,34,3,13,3,33,,,,52
"032001","Duino Auresina-Devin Nabrežina",85,0,16,1,6,,,,23,2,12,1,24,,,,39
"032001","Duino Auresina-Devin Nabrežina",86,1,21,1,5,,,,28,2,4,3,20,,,,29
"032001","Duino Auresina-Devin Nabrežina",87,0,11,1,3,,,,15,1,3,2,23,,,,29
"032001","Duino Auresina-Devin Nabrežina",88,4,11,0,4,,,,19,2,2,0,25,,,,29
"032001","Duino Auresina-Devin Nabrežina",89,1,10,0,4,,,,15,1,3,5,33,,,,42
"032001","Duino Auresina-Devin Nabrežina",90,0,2,0,3,,,,5,0,1,0,22,,,,23
"032001","Duino Auresina-Devin Nabrežina",91,1,6,0,3,,,,10,2,0,0,18,,,,20
"032001","Duino Auresina-Devin Nabrežina",92,0,2,0,3,,,,5,0,1,0,11,,,,12
"032001","Duino Auresina-Devin Nabrežina",93,0,0,0,1,,,,1,0,1,0,17,,,,18
"032001","Duino Auresina-Devin Nabrežina",94,1,2,0,4,,,,7,0,2,1,3,,,,6
"032001","Duino Auresina-Devin Nabrežina",95,0,0,0,2,,,,2,2,0,0,7,,,,9
"032001","Duino Auresina-Devin Nabrežina",96,0,0,0,0,,,,0,1,0,0,7,,,,8
"032001","Duino Auresina-Devin Nabrežina",97,0,1,0,0,,,,1,0,1,0,4,,,,5
"032001","Duino Auresina-Devin Nabrežina",98,0,1,0,0,,,,1,0,0,0,3,,,,3
"032001","Duino Auresina-Devin Nabrežina",99,0,1,0,1,,,,2,0,0,0,5,,,,5
"032001","Duino Auresina-Devin Nabrežina",100,0,0,0,0,,,,0,0,0,0,3,,,,3
"032001","Duino Auresina-Devin Nabrežina",Totale,1748,1912,215,134,,,,4009,1447,1929,235,701,,,,4312
"032002","Monrupino-Repentabor",0,4,0,0,0,,,,4,3,0,0,0,,,,3
"032002","Monrupino-Repentabor",1,3,0,0,0,,,,3,3,0,0,0,,,,3
"032002","Monrupino-Repentabor",2,5,0,0,0,,,,5,3,0,0,0,,,,3
"032002","Monrupino-Repentabor",3,1,0,0,0,,,,1,3,0,0,0,,,,3
"032002","Monrupino-Repentabor",4,7,0,0,0,,,,7,1,0,0,0,,,,1
"032002","Monrupino-Repentabor",5,2,0,0,0,,,,2,2,0,0,0,,,,2
"032002","Monrupino-Repentabor",6,4,0,0,0,,,,4,2,0,0,0,,,,2
"032002","Monrupino-Repentabor",7,4,0,0,0,,,,4,1,0,0,0,,,,1
"032002","Monrupino-Repentabor",8,2,0,0,0,,,,2,2,0,0,0,,,,2
"032002","Monrupino-Repentabor",9,4,0,0,0,,,,4,5,0,0,0,,,,5
"032002","Monrupino-Repentabor",10,3,0,0,0,,,,3,9,0,0,0,,,,9
"032002","Monrupino-Repentabor",11,4,0,0,0,,,,4,5,0,0,0,,,,5
"032002","Monrupino-Repentabor",12,4,0,0,0,,,,4,3,0,0,0,,,,3
"032002","Monrupino-Repentabor",13,7,0,0,0,,,,7,6,0,0,0,,,,6
"032002","Monrupino-Repentabor",14,5,0,0,0,,,,5,3,0,0,0,,,,3
"032002","Monrupino-Repentabor",15,5,0,0,0,,,,5,2,0,0,0,,,,2
"032002","Monrupino-Repentabor",16,6,0,0,0,,,,6,4,0,0,0,,,,4
"032002","Monrupino-Repentabor",17,1,0,0,0,,,,1,4,0,0,0,,,,4
"032002","Monrupino-Repentabor",18,7,0,0,0,,,,7,6,0,0,0,,,,6
"032002","Monrupino-Repentabor",19,0,0,0,0,,,,0,6,0,0,0,,,,6
"032002","Monrupino-Repentabor",20,4,0,0,0,,,,4,2,0,0,0,,,,2
"032002","Monrupino-Repentabor",21,5,0,0,0,,,,5,1,0,0,0,,,,1
"032002","Monrupino-Repentabor",22,6,0,0,0,,,,6,5,0,0,0,,,,5
"032002","Monrupino-Repentabor",23,4,0,0,0,,,,4,4,0,0,0,,,,4
"032002","Monrupino-Repentabor",24,5,0,0,0,,,,5,3,0,0,0,,,,3
"032002","Monrupino-Repentabor",25,2,0,0,0,,,,2,3,0,0,0,,,,3
"032002","Monrupino-Repentabor",26,2,0,0,0,,,,2,5,0,0,0,,,,5
"032002","Monrupino-Repentabor",27,4,0,0,0,,,,4,3,0,0,0,,,,3
"032002","Monrupino-Repentabor",28,3,1,0,0,,,,4,5,0,0,0,,,,5
"032002","Monrupino-Repentabor",29,6,0,0,0,,,,6,6,0,0,0,,,,6
"032002","Monrupino-Repentabor",30,3,0,0,0,,,,3,2,0,0,0,,,,2
"032002","Monrupino-Repentabor",31,2,0,0,0,,,,2,2,2,0,0,,,,4
"032002","Monrupino-Repentabor",32,2,0,0,0,,,,2,3,2,0,0,,,,5
"032002","Monrupino-Repentabor",33,3,1,0,0,,,,4,2,0,0,0,,,,2
"032002","Monrupino-Repentabor",34,1,1,0,0,,,,2,3,4,0,0,,,,7
"032002","Monrupino-Repentabor",35,4,1,0,0,,,,5,0,4,0,0,,,,4
"032002","Monrupino-Repentabor",36,5,1,0,0,,,,6,0,4,0,0,,,,4
"032002","Monrupino-Repentabor",37,3,2,0,0,,,,5,0,2,0,0,,,,2
"032002","Monrupino-Repentabor",38,0,0,0,0,,,,0,1,1,0,0,,,,2
"032002","Monrupino-Repentabor",39,0,4,0,0,,,,4,1,2,0,0,,,,3
"032002","Monrupino-Repentabor",40,1,1,0,0,,,,2,3,1,0,0,,,,4
"032002","Monrupino-Repentabor",41,3,1,1,0,,,,5,2,4,1,0,,,,7
"032002","Monrupino-Repentabor",42,4,1,0,0,,,,5,1,0,0,0,,,,1
"032002","Monrupino-Repentabor",43,3,7,0,0,,,,10,1,3,1,0,,,,5
"032002","Monrupino-Repentabor",44,3,3,0,0,,,,6,2,4,1,0,,,,7
"032002","Monrupino-Repentabor",45,2,2,1,0,,,,5,3,1,0,0,,,,4
"032002","Monrupino-Repentabor",46,2,1,0,0,,,,3,2,2,1,0,,,,5
"032002","Monrupino-Repentabor",47,4,1,0,0,,,,5,1,1,2,1,,,,5
"032002","Monrupino-Repentabor",48,4,4,2,0,,,,10,2,4,2,0,,,,8
"032002","Monrupino-Repentabor",49,1,4,1,0,,,,6,1,4,0,0,,,,5
"032002","Monrupino-Repentabor",50,2,3,3,0,,,,8,1,7,1,0,,,,9
"032002","Monrupino-Repentabor",51,2,4,0,0,,,,6,0,6,2,0,,,,8
"032002","Monrupino-Repentabor",52,3,5,0,0,,,,8,0,5,1,0,,,,6
"032002","Monrupino-Repentabor",53,2,4,0,0,,,,6,0,5,1,0,,,,6
"032002","Monrupino-Repentabor",54,1,6,2,0,,,,9,1,2,2,0,,,,5
"032002","Monrupino-Repentabor",55,3,4,0,0,,,,7,0,4,0,0,,,,4
"032002","Monrupino-Repentabor",56,1,7,0,0,,,,8,1,4,1,0,,,,6
"032002","Monrupino-Repentabor",57,0,4,1,0,,,,5,0,5,0,2,,,,7
"032002","Monrupino-Repentabor",58,0,6,1,0,,,,7,0,7,0,0,,,,7
"032002","Monrupino-Repentabor",59,1,6,0,0,,,,7,0,5,1,2,,,,8
"032002","Monrupino-Repentabor",60,3,6,0,0,,,,9,0,7,0,0,,,,7
"032002","Monrupino-Repentabor",61,2,4,0,0,,,,6,0,1,0,1,,,,2
"032002","Monrupino-Repentabor",62,0,3,0,0,,,,3,1,5,0,0,,,,6
"032002","Monrupino-Repentabor",63,0,8,1,1,,,,10,0,7,0,1,,,,8
"032002","Monrupino-Repentabor",64,1,3,0,0,,,,4,0,8,1,0,,,,9
"032002","Monrupino-Repentabor",65,2,2,0,1,,,,5,1,2,0,2,,,,5
"032002","Monrupino-Repentabor",66,0,6,0,0,,,,6,0,2,1,0,,,,3
"032002","Monrupino-Repentabor",67,2,7,0,0,,,,9,0,6,0,0,,,,6
"032002","Monrupino-Repentabor",68,0,1,2,1,,,,4,0,2,0,3,,,,5
"032002","Monrupino-Repentabor",69,1,4,0,0,,,,5,0,7,0,3,,,,10
"032002","Monrupino-Repentabor",70,1,8,0,2,,,,11,0,5,0,0,,,,5
"032002","Monrupino-Repentabor",71,1,5,0,1,,,,7,0,3,0,2,,,,5
"032002","Monrupino-Repentabor",72,0,5,0,0,,,,5,0,6,0,3,,,,9
"032002","Monrupino-Repentabor",73,2,6,0,0,,,,8,1,2,0,2,,,,5
"032002","Monrupino-Repentabor",74,0,4,0,0,,,,4,0,4,0,1,,,,5
"032002","Monrupino-Repentabor",75,0,5,0,0,,,,5,0,5,0,1,,,,6
"032002","Monrupino-Repentabor",76,0,4,0,0,,,,4,0,0,0,2,,,,2
"032002","Monrupino-Repentabor",77,0,3,0,0,,,,3,0,1,0,3,,,,4
"032002","Monrupino-Repentabor",78,0,0,0,1,,,,1,0,2,0,3,,,,5
"032002","Monrupino-Repentabor",79,1,5,0,2,,,,8,0,1,0,2,,,,3
"032002","Monrupino-Repentabor",80,0,1,0,1,,,,2,0,4,1,3,,,,8
"032002","Monrupino-Repentabor",81,0,3,0,1,,,,4,0,1,0,3,,,,4
"032002","Monrupino-Repentabor",82,0,1,0,2,,,,3,0,1,0,3,,,,4
"032002","Monrupino-Repentabor",83,0,2,0,1,,,,3,0,1,0,2,,,,3
"032002","Monrupino-Repentabor",84,0,4,0,0,,,,4,0,0,0,5,,,,5
"032002","Monrupino-Repentabor",85,0,2,0,2,,,,4,0,2,0,4,,,,6
"032002","Monrupino-Repentabor",86,0,1,0,0,,,,1,1,1,0,3,,,,5
"032002","Monrupino-Repentabor",87,0,0,0,0,,,,0,0,0,0,2,,,,2
"032002","Monrupino-Repentabor",88,0,1,0,0,,,,1,1,0,0,4,,,,5
"032002","Monrupino-Repentabor",89,0,1,0,0,,,,1,0,1,0,2,,,,3
"032002","Monrupino-Repentabor",90,0,0,0,0,,,,0,1,0,0,1,,,,2
"032002","Monrupino-Repentabor",91,0,0,0,0,,,,0,0,0,0,1,,,,1
"032002","Monrupino-Repentabor",92,0,0,0,0,,,,0,0,0,0,6,,,,6
"032002","Monrupino-Repentabor",93,0,0,0,0,,,,0,0,0,0,1,,,,1
"032002","Monrupino-Repentabor",94,0,0,0,0,,,,0,1,0,0,1,,,,2
"032002","Monrupino-Repentabor",95,0,0,0,0,,,,0,0,0,0,2,,,,2
"032002","Monrupino-Repentabor",96,0,0,0,0,,,,0,0,0,0,2,,,,2
"032002","Monrupino-Repentabor",97,0,0,0,0,,,,0,0,0,0,1,,,,1
"032002","Monrupino-Repentabor",98,0,0,0,0,,,,0,0,0,0,1,,,,1
"032002","Monrupino-Repentabor",99,0,0,0,0,,,,0,0,0,0,0,,,,0
"032002","Monrupino-Repentabor",100,0,0,0,1,,,,1,0,0,0,2,,,,2
"032002","Monrupino-Repentabor",Totale,200,190,15,17,,,,422,152,182,20,83,,,,437
"032003","Muggia",0,37,0,0,0,,,,37,22,0,0,0,,,,22
"032003","Muggia",1,21,0,0,0,,,,21,34,0,0,0,,,,34
"032003","Muggia",2,40,0,0,0,,,,40,29,0,0,0,,,,29
"032003","Muggia",3,44,0,0,0,,,,44,35,0,0,0,,,,35
"032003","Muggia",4,38,0,0,0,,,,38,27,0,0,0,,,,27
"032003","Muggia",5,39,0,0,0,,,,39,40,0,0,0,,,,40
"032003","Muggia",6,45,0,0,0,,,,45,53,0,0,0,,,,53
"032003","Muggia",7,50,0,0,0,,,,50,48,0,0,0,,,,48
"032003","Muggia",8,42,0,0,0,,,,42,49,0,0,0,,,,49
"032003","Muggia",9,44,0,0,0,,,,44,59,0,0,0,,,,59
"032003","Muggia",10,45,0,0,0,,,,45,55,0,0,0,,,,55
"032003","Muggia",11,67,0,0,0,,,,67,47,0,0,0,,,,47
"032003","Muggia",12,54,0,0,0,,,,54,57,0,0,0,,,,57
"032003","Muggia",13,55,0,0,0,,,,55,56,0,0,0,,,,56
"032003","Muggia",14,46,0,0,0,,,,46,49,0,0,0,,,,49
"032003","Muggia",15,59,0,0,0,,,,59,55,0,0,0,,,,55
"032003","Muggia",16,60,0,0,0,,,,60,44,0,0,0,,,,44
"032003","Muggia",17,47,0,0,0,,,,47,53,0,0,0,,,,53
"032003","Muggia",18,49,0,0,0,,,,49,48,0,0,0,,,,48
"032003","Muggia",19,42,0,0,0,,,,42,43,1,0,0,,,,44
"032003","Muggia",20,61,0,0,0,,,,61,44,0,0,0,,,,44
"032003","Muggia",21,62,0,0,0,,,,62,50,0,0,0,,,,50
"032003","Muggia",22,62,0,0,0,,,,62,48,0,0,0,,,,48
"032003","Muggia",23,51,0,0,0,,,,51,37,2,0,0,,,,39
"032003","Muggia",24,50,1,0,0,,,,51,51,2,0,0,,,,53
"032003","Muggia",25,43,0,0,0,,,,43,46,2,0,0,,,,48
"032003","Muggia",26,45,0,0,0,,,,45,41,1,0,0,,,,42
"032003","Muggia",27,53,3,0,0,,,,56,50,5,0,0,,,,55
"032003","Muggia",28,37,3,0,0,,,,40,38,9,1,0,,,,48
"032003","Muggia",29,47,6,0,0,,,,53,38,12,1,0,,,,51
"032003","Muggia",30,43,4,1,0,,,,48,39,10,0,0,,,,49
"032003","Muggia",31,50,2,2,0,,,,54,27,15,2,0,,,,44
"032003","Muggia",32,34,7,0,0,,,,41,37,17,1,0,,,,55
"032003","Muggia",33,33,13,2,0,,,,48,19,26,1,0,,,,46
"032003","Muggia",34,20,18,0,0,,,,38,12,22,2,0,,,,36
"032003","Muggia",35,33,17,0,0,,,,50,20,22,0,0,,,,42
"032003","Muggia",36,32,17,1,0,,,,50,21,23,3,0,,,,47
"032003","Muggia",37,36,22,2,0,,,,60,17,38,1,0,,,,56
"032003","Muggia",38,32,22,1,0,,,,55,21,31,1,0,,,,53
"032003","Muggia",39,23,17,2,0,,,,42,32,33,1,0,,,,66
"032003","Muggia",40,39,32,3,1,,,,75,24,28,4,0,,,,56
"032003","Muggia",41,30,36,2,0,,,,68,21,40,5,2,,,,68
"032003","Muggia",42,40,37,5,0,,,,82,28,52,6,1,,,,87
"032003","Muggia",43,31,38,6,1,,,,76,36,47,6,2,,,,91
"032003","Muggia",44,41,38,6,0,,,,85,32,59,10,0,,,,101
"032003","Muggia",45,36,60,10,0,,,,106,34,65,8,2,,,,109
"032003","Muggia",46,39,62,4,1,,,,106,27,73,10,0,,,,110
"032003","Muggia",47,37,59,4,0,,,,100,21,65,14,3,,,,103
"032003","Muggia",48,40,66,9,2,,,,117,26,74,11,2,,,,113
"032003","Muggia",49,31,75,6,0,,,,112,16,82,18,3,,,,119
"032003","Muggia",50,37,64,19,0,,,,120,14,58,15,1,,,,88
"032003","Muggia",51,22,70,6,0,,,,98,13,71,16,0,,,,100
"032003","Muggia",52,29,63,17,1,,,,110,13,92,16,3,,,,124
"032003","Muggia",53,29,64,11,0,,,,104,14,95,16,8,,,,133
"032003","Muggia",54,27,80,9,1,,,,117,23,72,14,3,,,,112
"032003","Muggia",55,27,77,17,2,,,,123,6,71,17,6,,,,100
"032003","Muggia",56,24,77,10,0,,,,111,17,71,11,3,,,,102
"032003","Muggia",57,22,81,12,0,,,,115,6,62,7,7,,,,82
"032003","Muggia",58,23,64,13,1,,,,101,10,64,14,6,,,,94
"032003","Muggia",59,10,67,9,5,,,,91,4,68,13,9,,,,94
"032003","Muggia",60,15,78,12,1,,,,106,5,69,10,9,,,,93
"032003","Muggia",61,11,59,7,1,,,,78,5,69,13,5,,,,92
"032003","Muggia",62,15,71,6,3,,,,95,6,76,7,3,,,,92
"032003","Muggia",63,14,67,14,1,,,,96,9,81,5,14,,,,109
"032003","Muggia",64,7,71,10,2,,,,90,5,66,5,7,,,,83
"032003","Muggia",65,9,77,3,2,,,,91,3,81,10,8,,,,102
"032003","Muggia",66,5,72,4,4,,,,85,4,73,6,12,,,,95
"032003","Muggia",67,4,72,7,5,,,,88,6,68,10,19,,,,103
"032003","Muggia",68,9,72,2,2,,,,85,2,80,4,24,,,,110
"032003","Muggia",69,4,78,6,6,,,,94,3,71,8,19,,,,101
"032003","Muggia",70,4,83,10,4,,,,101,4,78,4,24,,,,110
"032003","Muggia",71,10,82,3,4,,,,99,6,91,13,33,,,,143
"032003","Muggia",72,13,88,3,4,,,,108,2,75,7,31,,,,115
"032003","Muggia",73,3,75,3,5,,,,86,3,84,7,23,,,,117
"032003","Muggia",74,4,48,8,4,,,,64,2,40,6,29,,,,77
"032003","Muggia",75,1,72,2,4,,,,79,4,51,6,45,,,,106
"032003","Muggia",76,5,75,3,9,,,,92,1,52,9,36,,,,98
"032003","Muggia",77,6,70,4,13,,,,93,3,38,3,35,,,,79
"032003","Muggia",78,2,54,3,7,,,,66,3,56,1,46,,,,106
"032003","Muggia",79,6,60,1,11,,,,78,5,37,5,47,,,,94
"032003","Muggia",80,4,58,5,14,,,,81,2,40,6,47,,,,95
"032003","Muggia",81,2,51,1,9,,,,63,1,25,3,49,,,,78
"032003","Muggia",82,2,59,0,9,,,,70,2,28,6,49,,,,85
"032003","Muggia",83,4,30,1,10,,,,45,1,27,2,53,,,,83
"032003","Muggia",84,2,24,2,14,,,,42,3,22,0,45,,,,70
"032003","Muggia",85,2,18,0,4,,,,24,0,17,2,44,,,,63
"032003","Muggia",86,1,23,3,7,,,,34,4,9,2,34,,,,49
"032003","Muggia",87,2,29,1,7,,,,39,1,7,1,35,,,,44
"032003","Muggia",88,2,17,0,8,,,,27,0,7,1,53,,,,61
"032003","Muggia",89,0,15,0,8,,,,23,1,5,1,38,,,,45
"032003","Muggia",90,1,11,0,5,,,,17,1,3,0,33,,,,37
"032003","Muggia",91,0,9,0,8,,,,17,0,0,0,24,,,,24
"032003","Muggia",92,0,7,0,2,,,,9,0,0,0,13,,,,13
"032003","Muggia",93,0,1,0,1,,,,2,0,2,0,25,,,,27
"032003","Muggia",94,0,1,0,2,,,,3,0,0,0,12,,,,12
"032003","Muggia",95,0,0,0,6,,,,6,3,0,0,7,,,,10
"032003","Muggia",96,0,0,0,0,,,,0,0,0,0,8,,,,8
"032003","Muggia",97,0,1,0,1,,,,2,0,0,0,5,,,,5
"032003","Muggia",98,0,0,0,0,,,,0,1,1,0,3,,,,5
"032003","Muggia",99,0,0,0,0,,,,0,0,0,0,1,,,,1
"032003","Muggia",100,0,0,0,0,,,,0,1,0,0,2,,,,3
"032003","Muggia",Totale,2554,3140,313,222,,,,6229,2078,3109,408,1110,,,,6705
"032004","San Dorligo della Valle-Dolina",0,18,0,0,0,,,,18,15,0,0,0,,,,15
